2,7,4094,8,6,8,2,5,
2,6,4094,8,6,7,5,1,
5,7,4094,10,11,8,7,9,
12,10,4094,11,11,10,11,10,
5,6,4095,7,6,5,2,4,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
1,5,4094,8,4,6,6,2,
5,6,4094,8,5,5,3,2,
0,5,4094,7,8,4,3,0,
0,5,4094,6,6,7,5,0,
0,5,4094,6,5,2,5,0,
3,8,4094,9,5,7,8,5,
16,11,4095,14,16,12,13,17,
25,15,4094,17,14,18,18,26,
27,16,4094,17,14,15,15,25,
21,13,4094,15,15,12,10,21,
14,12,4094,11,11,9,8,13,
10,9,4094,10,9,6,9,9,
5,6,4094,8,5,5,4,5,
3,7,4094,8,6,8,4,3,
4,5,4095,8,5,4,5,2,
6,9,4094,10,11,10,10,9,
11,10,4094,11,11,10,10,10,
5,6,4094,7,6,5,2,4,
0,5,4095,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
1,6,4094,7,6,8,4,1,
3,8,4094,8,4,5,5,1,
0,5,4094,7,7,6,6,2,
1,5,4094,6,5,2,5,0,
0,5,4095,6,5,4,2,1,
3,8,4095,9,5,8,7,6,
17,11,4094,14,15,16,13,14,
25,15,4094,17,13,14,20,22,
26,17,4095,17,14,16,14,26,
21,13,4094,15,15,13,11,21,
13,11,4094,11,11,9,8,12,
9,9,4095,10,9,5,7,11,
6,8,4094,9,5,6,6,5,
2,7,4094,8,6,8,2,4,
2,6,4094,8,6,6,6,2,
7,8,4094,10,11,8,7,8,
11,10,4095,11,11,9,9,8,
4,6,4095,8,3,6,6,4,
0,5,4094,6,6,3,3,0,
0,5,4094,6,5,1,2,0,
1,6,4094,8,5,5,5,0,
3,8,4094,8,5,5,5,0,
0,5,4094,7,8,4,4,0,
0,5,4094,6,6,7,6,1,
0,5,4095,6,5,2,5,0,
4,7,4094,9,5,8,6,7,
17,12,4094,14,15,15,15,17,
23,16,4094,16,13,14,18,24,
25,15,4094,17,14,16,13,22,
23,14,4094,15,15,13,12,20,
13,10,4094,11,11,9,8,13,
9,9,4094,10,9,5,7,12,
5,8,4094,9,5,6,6,5,
3,8,4094,8,6,8,2,4,
2,6,4094,8,6,6,6,2,
8,7,4094,10,11,8,7,8,
11,10,4094,11,11,10,11,9,
3,7,4095,7,6,5,3,3,
1,4,4095,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
1,6,4094,8,4,6,6,2,
4,6,4093,6,8,5,2,1,
0,5,4094,8,4,5,4,0,
0,6,4094,8,5,5,4,0,
0,5,4094,7,8,4,4,0,
4,8,4094,9,6,10,10,7,
17,12,4094,14,15,13,13,15,
25,16,4094,17,14,17,17,23,
25,15,4093,14,17,12,16,24,
20,14,4094,16,11,14,14,22,
15,11,4094,12,9,6,9,12,
8,9,4094,11,11,9,5,10,
6,8,4095,8,5,5,5,5,
2,7,4094,8,6,8,4,3,
4,5,4095,8,6,6,6,4,
6,9,4095,10,11,8,6,9,
11,10,4094,11,11,9,9,8,
4,6,4094,7,6,5,4,2,
1,5,4094,6,5,1,3,1,
0,5,4094,6,5,3,5,0,
1,6,4093,5,4,6,6,2,
4,6,4094,9,5,5,3,1,
0,5,4094,8,5,5,4,0,
0,5,4094,7,8,5,4,0,
0,5,4094,6,6,6,6,1,
4,7,4094,9,5,6,9,4,
16,12,4095,14,16,13,13,17,
25,16,4094,17,14,18,18,25,
26,16,4094,16,14,15,16,23,
22,13,4094,14,16,10,13,20,
13,10,4094,11,11,10,8,13,
10,10,4094,10,9,6,7,11,
6,7,4094,8,5,6,5,4,
2,6,4094,8,6,9,2,5,
2,6,4094,8,6,7,5,1,
6,8,4094,10,11,9,7,10,
13,9,4094,10,10,9,8,8,
3,8,4095,7,6,5,4,2,
1,4,4094,5,2,4,3,1,
0,5,4094,6,6,4,2,0,
1,6,4094,8,4,4,5,0,
2,7,4095,8,5,4,5,0,
0,5,4095,7,8,4,5,0,
0,5,4094,6,6,6,6,1,
0,5,4094,6,5,2,5,0,
4,8,4094,9,6,10,9,5,
17,12,4094,14,15,13,13,17,
25,16,4094,17,14,16,17,24,
25,15,4094,17,14,15,17,23,
23,14,4095,14,15,11,13,20,
13,10,4094,10,11,9,6,16,
9,9,4094,10,9,5,6,10,
6,8,4094,9,5,6,6,5,
2,7,4094,8,6,8,3,4,
2,6,4095,8,5,4,4,1,
6,8,4094,10,12,8,9,8,
11,10,4095,11,10,11,11,10,
5,5,4095,7,6,5,2,3,
0,5,4095,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
1,6,4094,8,4,6,6,3,
3,7,4094,8,5,5,2,1,
0,5,4094,7,8,5,4,0,
0,5,4094,6,6,7,6,1,
0,5,4095,6,5,2,5,0,
4,8,4094,9,6,10,9,5,
17,13,4095,15,15,13,13,17,
25,15,4094,17,14,17,17,24,
25,15,4094,17,14,15,17,24,
21,14,4094,14,15,11,13,20,
14,12,4094,11,11,9,6,16,
10,10,4094,10,9,5,6,11,
6,7,4094,9,5,5,4,4,
2,6,4094,8,6,9,4,2,
3,6,4094,8,5,4,5,2,
7,8,4095,10,11,10,10,9,
10,10,4094,10,10,9,7,10,
4,5,4095,7,6,5,3,2,
0,5,4093,4,2,4,2,0,
0,5,4094,8,4,2,5,0,
0,6,4094,8,6,8,4,1,
2,7,4094,8,5,3,6,1,
0,5,4094,7,9,4,3,1,
0,5,4094,6,7,6,5,0,
0,5,4094,6,5,2,5,0,
4,8,4094,9,6,10,9,6,
18,13,4094,15,15,14,15,19,
25,15,4094,17,13,13,15,25,
24,15,4094,17,14,17,14,24,
21,14,4095,14,16,10,14,20,
14,12,4094,11,11,10,8,12,
10,9,4094,10,9,6,8,9,
5,6,4095,9,5,6,5,5,
3,7,4095,8,6,8,2,5,
2,6,4094,8,5,4,4,1,
7,9,4095,10,12,8,9,8,
11,10,4094,11,10,11,10,10,
4,5,4094,6,5,2,4,1,
0,5,4094,6,5,3,3,1,
0,5,4094,6,5,4,1,0,
1,6,4094,8,4,6,7,2,
2,6,4093,5,5,5,2,0,
0,5,4094,9,5,5,4,0,
0,5,4094,7,8,5,4,0,
0,5,4094,6,6,6,5,0,
5,8,4094,9,6,10,9,6,
18,13,4095,15,16,11,16,17,
24,15,4094,17,14,18,17,24,
25,15,4094,16,14,15,15,26,
23,14,4094,14,15,11,11,21,
13,10,4094,11,10,9,6,14,
11,10,4094,10,9,5,6,10,
5,6,4095,8,5,6,6,5,
2,8,4094,9,6,8,3,3,
3,6,4094,8,6,6,6,2,
8,8,4094,10,12,6,10,8,
10,10,4094,10,11,10,9,7,
4,6,4095,7,6,5,2,4,
0,5,4094,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
1,6,4094,8,4,6,6,3,
2,6,4095,7,7,6,3,0,
0,5,4095,6,6,5,2,1,
0,5,4095,7,5,3,6,0,
0,5,4095,7,5,4,2,0,
5,8,4095,10,9,9,9,5,
17,13,4095,14,14,16,15,19,
26,16,4095,17,13,14,19,24,
24,15,4094,16,14,16,13,22,
22,14,4095,14,15,13,11,22,
13,10,4094,11,10,9,7,13,
9,9,4094,10,9,5,7,10,
6,8,4095,8,4,5,5,3,
3,6,4094,8,6,8,4,2,
2,6,4094,8,5,4,5,2,
8,8,4094,10,13,8,10,10,
11,10,4095,10,10,10,10,9,
2,7,4094,7,6,5,2,2,
0,4,4095,6,5,2,4,0,
0,5,4095,6,5,3,4,0,
1,6,4095,8,4,6,6,3,
2,7,4094,7,8,4,2,0,
0,5,4094,7,6,8,3,1,
0,5,4095,6,5,3,6,0,
0,5,4094,6,5,4,2,0,
5,8,4094,10,9,9,8,5,
17,13,4094,14,14,16,15,19,
26,16,4094,17,13,14,19,24,
24,15,4094,17,14,16,13,22,
22,14,4094,14,15,12,11,21,
13,10,4094,11,10,9,7,13,
9,9,4094,10,9,5,7,10,
6,8,4094,8,5,5,5,3,
3,6,4094,8,6,8,4,2,
2,6,4095,8,6,6,6,3,
8,8,4094,10,12,6,10,9,
10,10,4094,10,10,10,9,7,
4,6,4095,7,5,2,5,2,
0,5,4094,6,5,3,3,1,
0,5,4094,6,5,4,1,0,
1,6,4094,8,4,7,7,3,
2,6,4094,7,7,7,4,0,
0,5,4094,7,6,5,2,2,
1,5,4094,6,5,3,6,0,
0,5,4094,7,6,6,4,0,
5,8,4094,10,9,7,10,8,
17,13,4094,14,14,15,15,18,
26,16,4094,17,13,14,18,24,
23,15,4094,16,14,16,13,22,
22,13,4094,14,16,10,13,19,
13,10,4094,11,10,10,8,13,
9,9,4094,10,9,5,5,10,
6,8,4094,8,5,6,6,6,
3,7,4095,8,5,5,2,4,
1,5,4094,8,6,8,4,1,
8,9,4094,11,12,8,10,10,
12,9,4094,10,10,10,10,9,
2,8,4094,7,5,2,5,0,
0,4,4094,6,5,3,4,0,
0,5,4095,6,5,4,1,0,
2,7,4094,8,4,7,7,3,
2,5,4094,7,7,7,3,0,
0,5,4094,7,6,6,5,0,
0,5,4094,7,6,5,2,2,
1,5,4094,6,5,2,5,0,
5,8,4094,10,10,10,10,9,
17,13,4094,14,14,14,15,18,
26,16,4094,17,13,13,15,25,
24,15,4095,17,14,16,14,24,
21,13,4095,14,15,12,11,20,
13,10,4094,11,10,9,8,11,
11,10,4094,10,9,5,7,10,
5,6,4094,8,5,5,5,3,
3,6,4094,8,6,8,4,2,
2,6,4094,8,6,6,6,4,
7,9,4094,11,12,6,10,10,
11,9,4094,10,10,10,8,6,
3,6,4094,6,6,5,2,4,
0,4,4094,6,5,2,4,0,
0,4,4095,6,5,3,4,0,
2,7,4094,8,4,6,6,3,
2,6,4094,7,7,6,3,0,
0,5,4095,7,6,5,2,1,
0,5,4094,6,5,3,6,0,
0,5,4094,6,5,4,2,0,
6,9,4093,8,7,12,9,5,
18,13,4094,17,13,13,16,18,
26,15,4094,18,18,17,17,24,
24,14,4094,16,13,13,15,26,
22,14,4094,14,15,13,11,20,
12,10,4094,11,10,9,7,13,
9,9,4094,10,9,5,6,9,
5,7,4094,8,5,5,5,3,
4,6,4094,8,6,8,4,2,
2,7,4094,8,6,6,6,4,
7,10,4095,10,12,6,10,10,
11,10,4095,10,10,10,8,6,
3,6,4094,6,5,2,4,1,
0,5,4094,6,5,3,3,1,
0,5,4095,6,5,4,1,0,
2,7,4094,8,4,7,7,3,
2,6,4095,7,7,6,4,0,
0,5,4094,6,6,5,3,2,
1,5,4094,7,5,3,6,0,
0,5,4095,6,6,6,4,0,
5,8,4094,10,10,10,10,9,
18,14,4095,15,14,14,15,19,
26,16,4095,17,13,13,16,22,
25,14,4095,17,14,16,14,25,
20,13,4095,14,15,12,11,20,
13,10,4094,11,10,9,7,13,
10,10,4094,10,9,5,6,10,
6,7,4094,8,5,5,5,3,
3,6,4094,8,5,5,5,2,
2,6,4094,7,9,5,5,2,
9,8,4094,10,11,12,10,11,
10,10,4094,10,9,6,10,9,
2,7,4094,7,6,6,4,0,
0,5,4095,6,5,2,4,0,
0,5,4095,6,5,4,2,1,
2,7,4094,8,4,7,7,2,
2,5,4094,7,7,6,4,0,
0,5,4094,7,6,6,5,0,
0,5,4094,6,5,2,5,0,
0,5,4095,6,5,4,2,2,
8,8,4094,10,10,11,10,8,
17,13,4094,14,14,14,16,17,
25,16,4095,17,13,13,16,24,
25,15,4094,17,14,16,14,26,
21,13,4094,14,15,12,11,20,
12,11,4094,11,10,9,7,13,
9,9,4094,10,9,5,6,9,
4,7,4094,8,5,5,5,2,
4,6,4094,8,6,8,4,2,
2,7,4094,8,5,4,5,2,
9,9,4094,11,13,9,10,11,
10,10,4092,8,8,8,8,7,
2,6,4094,9,5,5,4,1,
0,4,4094,6,7,6,4,0,
0,5,4094,6,5,2,4,0,
2,7,4095,8,5,6,6,4,
0,5,4095,7,7,6,3,0,
1,5,4093,5,4,4,3,1,
0,5,4094,9,5,5,4,0,
0,5,4094,7,8,4,4,0,
6,9,4094,10,10,11,11,9,
18,13,4094,14,14,14,16,17,
25,14,4094,17,13,13,16,24,
25,14,4094,17,14,16,14,26,
22,14,4094,14,15,12,11,20,
12,10,4094,10,10,9,7,13,
9,9,4095,10,9,5,6,9,
5,7,4094,8,5,5,5,3,
4,6,4094,8,5,6,7,4,
1,6,4094,8,6,8,3,2,
10,10,4094,11,13,8,10,10,
10,9,4094,10,10,10,10,8,
1,6,4093,5,3,5,2,2,
0,5,4094,8,4,2,5,0,
0,5,4094,7,7,5,2,0,
2,7,4094,8,5,5,5,1,
0,5,4094,7,8,4,4,0,
1,5,4094,7,7,7,6,2,
1,5,4094,6,5,2,5,0,
0,5,4094,6,5,4,2,1,
6,9,4095,10,10,11,10,8,
18,13,4094,15,14,15,16,17,
25,14,4094,17,13,14,18,26,
26,16,4094,17,14,16,13,22,
21,13,4094,14,14,12,10,21,
11,11,4094,10,10,9,7,13,
9,8,4094,10,9,5,6,9,
5,7,4094,8,5,5,5,3,
4,6,4094,8,6,8,4,2,
2,7,4094,8,6,6,6,3,
9,8,4094,11,12,7,10,10,
10,10,4094,10,10,9,6,8,
1,6,4094,6,6,5,2,2,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
1,6,4094,8,4,6,6,4,
0,5,4094,7,7,6,4,0,
1,6,4094,7,6,5,2,2,
1,5,4094,7,6,5,3,1,
0,5,4094,6,5,2,6,0,
6,9,4094,10,10,11,10,8,
18,13,4094,15,14,15,16,17,
26,16,4094,17,13,14,18,26,
26,15,4095,17,14,16,13,22,
21,12,4094,14,14,12,10,21,
12,10,4094,11,10,9,7,13,
9,9,4094,10,9,5,6,9,
4,7,4094,8,5,5,5,3,
4,6,4094,8,6,8,4,2,
2,7,4095,8,5,4,5,2,
9,9,4094,11,13,9,10,12,
9,10,4095,10,10,10,9,6,
3,7,4095,6,5,2,5,1,
0,5,4094,6,5,3,4,0,
0,5,4094,6,5,4,2,1,
2,7,4095,8,4,7,7,2,
1,5,4095,7,7,6,4,0,
0,6,4095,7,6,6,5,0,
0,5,4094,7,6,5,2,2,
0,5,4095,6,5,2,5,0,
6,10,4094,10,10,11,10,10,
20,13,4094,15,14,14,16,18,
26,16,4095,17,13,13,16,24,
23,16,4095,17,14,16,14,26,
21,12,4095,14,14,11,12,17,
12,10,4094,11,10,8,6,14,
10,10,4094,9,6,8,5,8,
3,8,4095,8,6,6,6,5,
2,6,4094,8,6,5,3,3,
3,6,4095,8,6,5,4,1,
9,9,4094,11,13,8,11,11,
11,10,4094,10,10,9,7,8,
1,5,4094,6,5,2,6,1,
0,5,4094,6,5,3,4,0,
0,5,4094,6,5,4,2,0,
2,7,4094,8,5,7,7,2,
1,5,4094,6,7,6,4,0,
0,5,4094,7,6,6,5,0,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,4,2,2,
8,8,4095,10,10,12,9,7,
20,13,4094,15,14,16,16,19,
26,17,4094,17,13,14,20,24,
23,16,4095,17,14,16,13,23,
21,12,4094,14,14,11,13,18,
13,10,4094,10,10,8,6,14,
9,9,4095,10,9,5,5,8,
3,8,4094,8,5,6,7,6,
4,5,4094,8,5,5,3,3,
3,7,4094,8,6,8,4,0,
9,9,4095,11,13,8,11,11,
10,10,4095,10,10,9,7,8,
1,5,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
0,5,4095,6,5,3,4,0,
2,7,4094,8,4,6,6,4,
0,5,4094,7,7,6,3,0,
1,5,4094,7,6,5,2,1,
0,5,4094,6,6,5,4,0,
0,5,4094,6,5,2,6,0,
8,9,4094,11,10,11,10,9,
19,14,4094,15,14,15,16,18,
26,16,4095,17,13,13,16,24,
23,15,4094,17,14,16,14,26,
21,12,4094,13,12,10,13,17,
11,11,4094,11,12,7,8,12,
9,8,4095,10,10,9,4,9,
4,7,4094,8,4,5,4,5,
3,7,4094,8,6,8,4,2,
3,6,4094,8,6,6,6,4,
9,9,4094,11,13,7,11,11,
10,10,4094,10,10,9,5,6,
2,6,4094,6,5,2,5,0,
0,4,4094,6,5,3,4,0,
0,5,4094,6,5,4,2,1,
2,7,4094,8,4,7,7,2,
1,5,4094,7,7,6,4,0,
0,6,4094,7,6,6,5,0,
0,5,4094,7,5,2,5,0,
0,5,4094,6,5,3,4,0,
8,9,4094,11,10,12,8,9,
19,14,4095,16,12,13,16,20,
25,14,4094,17,15,18,18,26,
26,16,4094,16,14,14,15,24,
19,13,4094,14,14,11,11,19,
13,9,4094,10,10,8,5,11,
9,8,4094,9,6,8,5,8,
3,8,4094,8,6,6,6,6,
4,6,4094,8,6,5,3,3,
2,6,4094,8,6,5,4,0,
9,9,4094,11,13,8,11,12,
9,9,4094,10,10,9,7,8,
2,7,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
0,5,4094,6,5,4,2,1,
2,7,4094,8,4,7,7,3,
1,4,4094,7,7,6,4,0,
0,6,4094,7,6,6,5,0,
0,5,4094,7,5,2,5,0,
0,5,4094,6,6,6,4,0,
8,9,4094,11,10,10,10,11,
21,13,4094,15,14,14,16,18,
26,17,4094,17,13,13,16,24,
23,15,4094,17,14,16,14,26,
20,12,4094,13,11,11,12,17,
11,11,4093,9,10,9,6,14,
10,9,4094,11,11,7,7,9,
3,7,4094,8,5,4,3,5,
2,7,4094,8,6,8,4,1,
2,6,4094,8,6,6,6,3,
11,9,4094,11,13,8,10,11,
10,9,4094,9,7,9,6,7,
2,6,4094,6,7,4,2,1,
0,5,4094,6,5,2,5,0,
0,5,4094,6,5,3,5,0,
2,7,4095,8,5,6,6,4,
0,5,4094,7,7,6,3,0,
1,5,4094,7,6,5,2,1,
0,5,4094,7,6,5,3,0,
0,5,4094,6,5,2,6,0,
8,9,4094,11,10,11,11,9,
20,14,4094,16,12,13,15,20,
25,16,4093,15,18,17,16,22,
26,16,4094,17,12,13,15,25,
18,13,4094,14,14,13,10,19,
13,9,4094,10,10,9,6,12,
8,9,4095,10,8,5,6,8,
4,7,4094,8,4,5,4,2,
4,6,4094,8,5,5,5,2,
2,7,4094,8,6,8,4,2,
10,10,4094,11,13,9,11,13,
8,9,4094,9,6,10,9,5,
1,6,4094,7,7,4,2,2,
0,5,4094,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
2,7,4094,8,5,6,6,4,
0,5,4095,7,7,6,4,0,
1,5,4094,7,6,5,2,2,
1,5,4095,7,6,5,3,1,
0,5,4094,6,5,2,6,0,
8,9,4095,11,11,11,11,9,
20,14,4094,15,14,15,17,18,
26,16,4094,17,13,13,16,24,
23,16,4095,17,14,16,14,26,
21,12,4095,13,11,11,12,17,
11,11,4094,11,11,8,6,14,
10,9,4094,9,6,8,5,7,
4,6,4094,8,6,6,6,5,
2,7,4094,8,6,5,3,3,
3,6,4095,8,6,5,4,0,
9,9,4095,12,11,11,13,10,
10,9,4095,10,10,6,8,6,
2,6,4094,6,6,3,3,2,
0,4,4095,6,5,2,4,0,
0,5,4094,6,5,3,4,0,
2,8,4095,8,5,6,6,4,
0,5,4095,6,7,6,3,0,
1,5,4094,6,6,5,2,1,
0,5,4094,7,6,5,4,0,
0,5,4094,6,5,2,6,1,
8,9,4094,11,10,11,11,10,
21,13,4094,16,12,13,15,20,
25,16,4094,18,18,17,16,22,
26,16,4094,16,12,13,15,25,
18,13,4095,14,14,12,10,19,
13,9,4095,10,10,9,7,12,
7,9,4094,9,5,5,6,8,
4,6,4095,9,6,8,4,2,
4,6,4094,8,6,6,6,3,
2,7,4094,8,6,5,3,2,
10,10,4094,12,11,11,13,9,
8,8,4094,10,11,6,8,6,
2,6,4095,6,6,4,1,1,
0,4,4094,6,5,2,5,0,
0,5,4094,6,5,3,4,0,
2,8,4095,8,5,6,6,4,
0,5,4094,6,7,6,3,0,
1,6,4094,7,6,5,2,1,
0,5,4094,7,6,5,4,0,
0,5,4094,6,5,2,6,1,
9,9,4095,11,11,11,11,10,
22,14,4094,16,12,13,15,21,
25,15,4094,17,15,18,18,24,
25,15,4094,17,14,14,15,24,
20,13,4094,13,12,9,9,17,
12,10,4094,11,13,7,9,11,
10,9,4095,9,6,9,4,8,
3,7,4095,8,6,7,6,6,
3,6,4094,8,5,3,5,1,
1,6,4095,8,7,8,3,4,
10,10,4094,11,13,9,10,12,
8,8,4095,9,6,9,6,7,
3,6,4094,6,7,4,2,1,
0,4,4095,5,3,5,3,0,
0,5,4094,6,7,4,3,0,
2,8,4094,8,5,5,6,2,
1,5,4094,7,8,3,6,0,
0,5,4094,7,6,6,5,0,
0,5,4094,7,6,5,2,1,
0,5,4095,7,5,2,5,0,
9,9,4094,12,8,10,12,10,
22,14,4094,17,14,17,15,22,
26,16,4094,17,15,16,16,23,
24,14,4094,16,14,14,17,23,
19,13,4094,13,11,10,11,20,
11,10,4095,11,12,5,5,11,
9,8,4094,9,7,9,5,8,
3,8,4094,8,6,7,6,6,
3,6,4094,8,6,5,2,4,
1,5,4094,8,6,5,4,0,
10,11,4095,12,11,11,13,10,
10,9,4094,9,8,4,6,8,
0,5,4094,6,8,2,4,0,
0,5,4094,6,6,6,4,0,
0,5,4094,5,2,5,2,1,
2,8,4095,8,6,8,5,2,
1,5,4094,6,8,2,6,1,
0,5,4094,6,6,6,5,0,
0,5,4095,6,6,5,3,2,
0,5,4094,6,5,2,5,0,
8,9,4094,11,11,12,10,12,
21,14,4094,16,13,14,18,21,
26,17,4094,18,18,17,15,25,
24,14,4094,16,13,13,14,24,
19,13,4094,13,11,13,10,18,
13,9,4093,9,9,6,9,10,
9,8,4094,11,11,8,5,7,
4,7,4095,8,5,4,5,4,
1,6,4094,8,6,8,4,2,
3,7,4094,8,6,6,6,3,
11,10,4094,12,11,11,12,10,
8,8,4094,9,8,4,5,6,
1,5,4094,6,8,3,4,0,
0,5,4094,6,6,6,3,1,
0,5,4094,6,5,2,4,0,
2,8,4094,8,5,6,7,4,
0,5,4094,7,7,6,3,0,
1,5,4094,6,6,5,2,0,
0,5,4094,7,6,5,3,0,
0,5,4094,6,5,2,6,0,
9,10,4094,12,8,10,12,9,
21,14,4094,16,14,17,15,22,
26,17,4093,15,18,16,16,23,
25,14,4094,17,12,12,15,25,
18,13,4094,14,14,12,10,18,
13,9,4094,10,10,9,6,12,
7,9,4095,9,5,5,6,8,
4,6,4094,9,6,8,4,2,
4,6,4094,8,6,6,6,3,
2,7,4094,7,9,2,5,0,
10,10,4094,11,13,10,12,11,
9,8,4094,9,5,6,7,8,
0,5,4094,7,7,5,0,0,
0,5,4095,6,5,2,5,0,
0,5,4094,6,5,4,2,1,
2,8,4094,8,5,7,8,1,
0,5,4094,6,7,6,4,0,
1,5,4094,7,6,5,2,2,
1,5,4094,6,5,2,5,0,
0,5,4095,6,6,6,5,0,
9,10,4094,11,11,11,11,12,
21,14,4094,16,13,13,15,22,
27,17,4094,17,15,17,15,25,
23,16,4094,16,14,15,16,21,
18,13,4094,13,11,11,11,19,
13,9,4094,10,11,8,5,10,
9,8,4094,9,6,8,5,8,
3,8,4094,8,6,6,6,6,
3,6,4094,8,6,5,3,3,
2,6,4094,8,6,5,4,0,
10,10,4094,12,11,11,13,10,
9,7,4095,9,7,6,7,8,
0,5,4094,6,8,1,1,0,
0,5,4094,6,6,5,2,1,
0,5,4094,6,5,2,5,0,
3,8,4094,8,5,6,7,4,
0,5,4095,7,7,5,1,0,
1,5,4094,6,6,5,3,1,
0,5,4094,6,5,2,6,0,
0,5,4094,6,6,6,4,0,
9,9,4094,11,11,11,12,10,
22,15,4095,16,13,13,16,21,
24,15,4095,17,16,14,18,26,
26,16,4095,16,14,16,12,22,
19,12,4095,13,11,11,11,19,
11,10,4094,10,11,8,5,10,
8,7,4095,9,6,8,5,8,
3,8,4095,8,6,6,6,5,
2,6,4095,8,6,5,3,4,
2,6,4095,8,6,6,6,2,
13,9,4095,12,11,11,12,10,
8,8,4095,9,8,4,5,6,
1,5,4095,6,8,2,4,0,
0,5,4094,5,4,4,2,1,
0,5,4094,6,8,4,2,0,
2,8,4094,8,5,7,8,1,
0,5,4094,6,7,6,4,0,
1,5,4094,6,6,5,2,2,
1,5,4094,6,5,3,5,0,
0,5,4094,6,6,6,5,0,
10,10,4094,12,8,10,13,11,
22,14,4094,17,14,17,15,23,
26,16,4094,17,15,16,15,25,
23,15,4094,16,14,14,16,21,
18,13,4094,13,11,11,11,18,
13,9,4094,11,11,7,7,12,
7,9,4094,9,6,7,6,8,
4,6,4094,8,6,6,5,2,
4,5,4094,8,6,6,5,2,
2,6,4094,8,6,5,3,4,
10,11,4095,12,12,9,11,13,
8,8,4094,9,8,6,8,4,
1,5,4094,6,8,3,4,0,
0,5,4094,6,6,6,3,1,
0,5,4094,5,2,5,1,0,
2,8,4094,9,6,8,6,4,
0,5,4095,6,8,2,5,0,
1,5,4094,7,6,6,5,0,
0,5,4094,6,5,2,5,0,
0,5,4094,6,6,6,4,0,
10,10,4094,12,9,10,13,11,
22,14,4094,17,15,17,14,23,
26,15,4094,17,15,16,15,25,
23,15,4094,16,14,14,16,21,
18,13,4094,13,12,8,10,19,
13,9,4094,11,12,7,8,10,
9,8,4094,9,6,9,4,7,
4,7,4094,8,6,7,6,5,
1,6,4094,8,6,5,2,3,
3,7,4094,8,6,5,4,1,
10,11,4094,13,11,11,13,11,
9,7,4094,9,7,6,6,7,
1,5,4094,6,7,3,2,1,
0,5,4094,6,6,4,1,0,
0,5,4094,6,5,2,6,0,
2,8,4095,8,5,6,7,3,
1,5,4094,6,7,5,1,0,
0,5,4094,6,6,5,4,0,
0,5,4095,6,5,2,6,1,
0,5,4094,7,6,6,5,0,
10,10,4094,12,9,10,13,11,
23,14,4094,17,15,17,15,23,
26,16,4094,17,15,16,16,23,
25,14,4094,16,14,14,16,22,
18,13,4094,13,11,10,11,19,
11,10,4094,10,12,5,5,10,
8,8,4094,9,6,9,5,7,
4,6,4094,8,6,7,6,5,
1,7,4095,8,6,6,5,1,
2,8,4094,8,6,6,5,2,
13,10,4094,13,12,9,10,13,
6,9,4094,9,8,5,5,5,
0,5,4094,6,8,3,5,0,
0,5,4095,6,5,4,2,1,
0,5,4094,6,5,4,3,0,
3,7,4094,8,5,7,8,1,
0,5,4094,6,7,6,4,0,
1,5,4094,6,6,5,2,2,
1,5,4094,6,5,2,5,0,
0,5,4095,7,5,4,3,2,
11,11,4094,12,9,12,12,10,
22,14,4094,17,15,18,18,22,
25,14,4094,17,14,16,15,25,
23,16,4094,16,14,14,16,21,
18,13,4095,13,11,11,10,18,
13,9,4094,10,11,7,6,12,
7,10,4094,9,6,7,6,8,
4,6,4094,9,6,6,5,2,
4,6,4094,8,6,6,5,2,
2,7,4094,7,9,3,5,2,
12,10,4094,12,10,13,9,11,
8,8,4094,9,6,7,7,7,
0,5,4094,6,7,3,2,1,
0,5,4094,6,6,4,1,0,
0,5,4094,6,5,2,5,0,
3,8,4094,8,5,6,7,4,
0,5,4095,7,7,5,1,0,
0,5,4095,6,6,5,3,1,
0,5,4094,6,5,3,6,0,
0,5,4094,6,5,4,3,0,
10,10,4094,12,10,14,13,10,
23,14,4094,16,14,16,16,21,
25,15,4094,17,15,16,16,24,
24,15,4094,16,14,14,16,23,
20,12,4094,13,11,10,10,19,
11,10,4094,10,11,7,7,12,
6,9,4095,9,6,8,4,6,
5,6,4094,8,6,6,6,5,
2,8,4094,8,6,5,3,4,
2,6,4094,8,6,6,6,2,
13,10,4094,13,12,9,10,12,
6,9,4094,9,8,6,8,4,
0,5,4094,6,8,3,3,1,
0,5,4095,6,6,6,2,0,
0,5,4093,4,3,5,2,0,
3,8,4094,10,9,5,6,3,
0,4,4094,7,6,6,5,0,
0,5,4094,7,5,2,5,0,
0,5,4095,7,6,6,4,0,
0,5,4094,6,5,3,5,0,
11,11,4094,13,10,13,10,14,
23,14,4095,17,14,16,16,21,
24,15,4094,17,15,16,16,24,
24,14,4094,16,14,14,16,22,
19,13,4094,13,11,10,10,18,
